,0,1,2,3,4
5497,7,0,0,4,0
5498,7,0,0,4,0
5499,7,0,0,4,0
5500,7,0,0,4,0
5501,7,0,0,4,0
5502,7,0,0,4,0
5503,7,0,0,4,0
5504,7,0,0,4,0
5505,7,0,0,4,0
5506,7,0,0,4,0
5507,7,0,0,4,0
5508,7,0,0,4,0
5509,7,0,0,4,0
5510,7,0,0,4,0
5511,7,0,0,4,0
5512,7,0,0,4,0
5513,7,0,0,4,0
5514,7,0,0,4,0
5515,7,0,0,4,0
5516,7,0,0,4,0
5517,7,0,0,4,0
5518,7,0,0,4,0
5519,7,0,0,4,0
5520,7,0,0,4,0
5521,7,0,0,4,0
5522,7,0,0,4,0
5523,7,0,0,4,0
5524,7,0,0,4,0
5525,7,0,0,4,0
5526,7,0,0,4,0
5527,7,0,0,4,0
5528,7,0,0,4,0
5529,7,0,0,4,0
5530,7,0,0,4,0
5531,7,0,0,4,0
5532,7,0,0,4,0
5533,7,0,0,4,0
5534,7,0,0,4,0
5535,7,0,0,4,0
5536,7,0,0,4,0
5537,7,0,0,4,0
5538,7,0,0,4,0
5539,7,0,0,4,0
5540,7,0,0,4,0
5541,7,0,0,4,0
5542,7,0,0,4,0
5543,7,0,0,4,0
5544,7,0,0,4,0
5545,7,0,0,4,0
5546,7,0,0,4,0
5547,7,0,0,4,0
5548,7,0,0,4,0
5549,7,0,0,4,0
5550,7,0,0,4,0
5551,7,0,0,4,0
5552,7,0,0,4,0
5553,7,0,0,4,0
5554,7,0,0,4,0
5555,7,0,0,4,0
5556,7,0,0,4,0
5557,7,0,0,4,0
5558,7,0,0,4,0
5559,7,0,0,4,0
5560,7,0,0,4,0
5561,7,0,0,4,0
5562,7,0,0,4,0
5563,7,0,0,4,0
5564,7,0,0,4,0
5565,7,0,0,4,0
5566,7,0,0,4,0
5567,7,0,0,4,0
5568,7,0,0,4,0
5569,7,0,0,4,0
5570,7,0,0,4,0
5571,7,0,0,4,0
5572,7,0,0,4,0
5573,7,0,0,4,0
5574,7,0,0,4,0
5575,7,0,0,4,0
5576,7,0,0,4,0
5577,7,0,0,4,0
5578,7,0,0,4,0
5579,7,0,0,4,0
5580,7,0,0,4,0
5581,7,0,0,4,0
5582,7,0,0,4,0
5583,7,0,0,4,0
5584,7,0,0,4,0
5585,7,0,0,4,0
5586,7,0,0,4,0
5587,7,0,0,4,0
5588,7,0,0,4,0
5589,7,0,0,4,0
5590,7,0,0,4,0
5591,7,0,0,4,0
5592,7,0,0,4,0
5593,7,0,0,4,0
5594,7,0,0,4,0
5595,7,0,0,4,0
5596,7,0,0,4,0
5597,7,0,0,4,0
5598,7,0,0,4,0
5599,7,0,0,4,0
5600,7,0,0,4,0
5601,7,0,0,4,0
5602,7,0,0,4,0
5603,7,0,0,4,0
5604,7,0,0,4,0
5605,7,0,0,4,0
5606,7,0,0,4,0
5607,7,0,0,4,0
5608,7,0,0,4,0
5609,7,0,0,4,0
5610,7,0,0,4,0
5611,7,0,0,4,0
5612,7,0,0,4,0
5613,7,0,0,4,0
5614,7,0,0,4,0
5615,7,0,0,4,0
5616,7,0,0,4,0
5617,7,0,0,4,0
5618,7,0,0,4,0
5619,7,0,0,4,0
5620,7,0,0,4,0
5621,7,0,0,4,0
5622,7,0,0,4,0
5623,7,0,0,4,0
5624,7,0,0,4,0
5625,7,0,0,4,0
5626,7,0,0,4,0
5627,7,0,0,4,0
5628,7,0,0,4,0
5629,7,0,0,4,0
5630,7,0,0,4,0
5631,7,0,0,4,0
5632,7,0,0,4,0
5633,7,0,0,4,0
5634,7,0,0,4,0
5635,7,0,0,4,0
5636,7,0,0,4,0
5637,7,0,0,4,0
5638,7,0,0,4,0
5639,7,0,0,4,0
5640,7,0,0,4,0
5641,7,0,0,4,0
5642,7,0,0,4,0
5643,7,0,0,4,0
5644,7,0,0,4,0
5645,7,0,0,4,0
5646,7,0,0,4,0
5647,7,0,0,4,0
5648,7,0,0,4,0
5649,7,0,0,4,0
5650,7,0,0,4,0
5651,7,0,0,4,0
5652,7,0,0,4,0
5653,7,0,0,4,0
5654,7,0,0,4,0
5655,7,0,0,4,0
5656,7,0,0,4,0
5657,7,0,0,4,0
5658,7,0,0,4,0
5659,7,0,0,4,0
5660,7,0,0,4,0
5661,7,0,0,4,0
5662,7,0,0,4,0
5663,7,0,0,4,0
5664,7,0,0,4,0
5665,7,0,0,4,0
5666,7,0,0,4,0
5667,7,0,0,4,0
5668,7,0,0,4,0
5669,7,0,0,4,0
5670,7,0,0,4,0
5671,7,0,0,4,0
5672,7,0,0,4,0
5673,7,0,0,4,0
5674,7,0,0,4,0
5675,7,0,0,4,0
5676,7,0,0,4,0
5677,7,0,0,4,0
5678,7,0,0,4,0
5679,7,0,0,4,0
5680,7,0,0,4,0
5681,7,0,0,4,0
5682,7,0,0,4,0
5683,7,0,0,4,0
5684,7,0,0,4,0
5685,7,0,0,4,0
5686,7,0,0,4,0
5687,7,0,0,4,0
5688,7,0,0,4,0
5689,7,0,0,4,0
5690,7,0,0,4,0
5691,7,0,0,4,0
5692,7,0,0,4,0
5693,7,0,0,4,0
5694,7,0,0,4,0
5695,7,0,0,4,0
5696,7,0,0,4,0
5697,7,0,0,4,0
5698,7,0,0,4,0
5699,7,0,0,4,0
5700,7,0,0,4,0
5701,7,0,0,4,0
5702,7,0,0,4,0
5703,7,0,0,4,0
5704,7,0,0,4,0
5705,7,0,0,4,0
5706,7,0,0,4,0
5707,7,0,0,4,0
5708,7,0,0,4,0
5709,7,0,0,4,0
5710,7,0,0,4,0
5711,7,0,0,4,0
5712,7,0,0,4,0
5713,7,0,0,4,0
5714,7,0,0,4,0
5715,7,0,0,4,0
5716,7,0,0,4,0
5717,7,0,0,4,0
5718,7,0,0,4,0
5719,7,0,0,4,0
5720,7,0,0,4,0
5721,7,0,0,4,0
5722,7,0,0,4,0
5723,7,0,0,4,0
5724,7,0,0,4,0
5725,7,0,0,4,0
5726,7,0,0,4,0
5727,7,0,0,4,0
5728,7,0,0,4,0
5729,7,0,0,4,0
5730,7,0,0,4,0
5731,7,0,0,4,0
5732,7,0,0,4,0
5733,7,0,0,4,0
5734,7,0,0,4,0
5735,7,0,0,4,0
5736,7,0,0,4,0
5737,7,0,0,4,0
5738,7,0,0,4,0
5739,7,0,0,4,0
5740,7,0,0,4,0
5741,7,0,0,4,0
5742,7,0,0,4,0
5743,7,0,0,4,0
5744,7,0,0,4,0
5745,7,0,0,4,0
5746,7,0,0,4,0
5747,7,0,0,4,0
5748,7,0,0,4,0
5749,7,0,0,4,0
5750,7,0,0,4,0
5751,7,0,0,4,0
5752,7,0,0,4,0
5753,7,0,0,4,0
5754,7,0,0,4,0
5755,7,0,0,4,0
5756,7,0,0,4,0
5757,7,0,0,4,0
5758,7,0,0,4,0
5759,7,0,0,4,0
5760,7,0,0,4,0
5761,7,0,0,4,0
5762,7,0,0,4,0
5763,7,0,0,4,0
5764,7,0,0,4,0
5765,7,0,0,4,0
5766,7,0,0,4,0
5767,7,0,0,4,0
5768,7,0,0,4,0
5769,7,0,0,4,0
5770,7,0,0,4,0
5771,7,0,0,4,0
5772,7,0,0,4,0
5773,7,0,0,4,0
5774,7,0,0,4,0
5775,7,0,0,4,0
5776,7,0,0,4,0
5777,7,0,0,4,0
5778,7,0,0,4,0
5779,7,0,0,4,0
5780,7,0,0,4,0
5781,7,0,0,4,0
5782,7,0,0,4,0
5783,7,0,0,4,0
5784,7,0,0,4,0
5785,7,0,0,4,0
5786,7,0,0,4,0
5787,7,0,0,4,0
5788,7,0,0,4,0
5789,7,0,0,4,0
5790,7,0,0,4,0
5791,7,0,0,4,0
5792,7,0,0,4,0
5793,7,0,0,4,0
5794,7,0,0,4,0
5795,7,0,0,4,0
5796,7,0,0,4,0
5797,7,0,0,4,0
5798,7,0,0,4,0
5799,7,0,0,4,0
5800,7,0,0,4,0
5801,7,0,0,4,0
5802,7,0,0,4,0
5803,7,0,0,4,0
5804,7,0,0,4,0
5805,7,0,0,4,0
5806,7,0,0,4,0
5807,7,0,0,4,0
5808,7,0,0,4,0
5809,7,0,0,4,0
5810,7,0,0,4,0
5811,7,0,0,4,0
5812,7,0,0,4,0
5813,7,0,0,4,0
5814,7,0,0,4,0
5815,7,0,0,4,0
5816,7,0,0,4,0
5817,7,0,0,4,0
5818,7,0,0,4,0
5819,7,0,0,4,0
5820,7,0,0,4,0
5821,7,0,0,4,0
5822,7,0,0,4,0
5823,7,0,0,4,0
5824,7,0,0,4,0
5825,7,0,0,4,0
5826,7,0,0,4,0
5827,7,0,0,4,0
5828,7,0,0,4,0
5829,7,0,0,4,0
5830,7,0,0,4,0
5831,7,0,0,4,0
5832,7,0,0,4,0
5833,7,0,0,4,0
5834,7,0,0,4,0
5835,7,0,0,4,0
5836,7,0,0,4,0
5837,7,0,0,4,0
5838,7,0,0,4,0
5839,7,0,0,4,0
5840,7,0,0,4,0
5841,7,0,0,4,0
5842,7,0,0,4,0
5843,7,0,0,4,0
5844,7,0,0,4,0
5845,7,0,0,4,0
5846,7,0,0,4,0
5847,7,0,0,4,0
5848,7,0,0,4,0
5849,7,0,0,4,0
5850,7,0,0,4,0
5851,7,0,0,4,0
5852,7,0,0,4,0
5853,7,0,0,4,0
5854,7,0,0,4,0
5855,7,0,0,4,0
5856,7,0,0,4,0
5857,7,0,0,4,0
5858,7,0,0,4,0
5859,7,0,0,4,0
5860,7,0,0,4,0
5861,7,0,0,4,0
5862,7,0,0,4,0
5863,7,0,0,4,0
5864,7,0,0,4,0
5865,7,0,0,4,0
5866,7,0,0,4,0
5867,7,0,0,4,0
5868,7,0,0,4,0
5869,7,0,0,4,0
5870,7,0,0,4,0
5871,7,0,0,4,0
5872,7,0,0,4,0
5873,7,0,0,4,0
5874,7,0,0,4,0
5875,7,0,0,4,0
5876,7,0,0,4,0
5877,7,0,0,4,0
5878,7,0,0,4,0
5879,7,0,0,4,0
5880,7,0,0,4,0
5881,7,0,0,4,0
5882,7,0,0,4,0
5883,7,0,0,4,0
5884,7,0,0,4,0
5885,7,0,0,4,0
5886,7,0,0,4,0
5887,7,0,0,4,0
5888,7,0,0,4,0
5889,7,0,0,4,0
5890,7,0,0,4,0
5891,7,0,0,4,0
5892,7,0,0,4,0
5893,7,0,0,4,0
5894,7,0,0,4,0
5895,7,0,0,4,0
5896,7,0,0,4,0
5897,7,0,0,4,0
5898,7,0,0,4,0
5899,7,0,0,4,0
5900,7,0,0,4,0
5901,7,0,0,4,0
5902,7,0,0,4,0
5903,7,0,0,4,0
5904,7,0,0,4,0
5905,7,0,0,4,0
5906,7,0,0,4,0
5907,7,0,0,4,0
5908,7,0,0,4,0
5909,7,0,0,4,0
5910,7,0,0,4,0
5911,7,0,0,4,0
5912,7,0,0,4,0
5913,7,0,0,4,0
5914,7,0,0,4,0
5915,7,0,0,4,0
5916,7,0,0,4,0
5917,7,0,0,4,0
5918,7,0,0,4,0
5919,7,0,0,4,0
5920,7,0,0,4,0
5921,7,0,0,4,0
5922,7,0,0,4,0
5923,7,0,0,4,0
5924,7,0,0,4,0
5925,7,0,0,4,0
5926,7,0,0,4,0
5927,7,0,0,4,0
5928,7,0,0,4,0
5929,7,0,0,4,0
5930,7,0,0,4,0
5931,7,0,0,4,0
5932,7,0,0,4,0
5933,7,0,0,4,0
5934,7,0,0,4,0
5935,7,0,0,4,0
5936,7,0,0,4,0
5937,7,0,0,4,0
5938,7,0,0,4,0
5939,7,0,0,4,0
5940,7,0,0,4,0
5941,7,0,0,4,0
5942,7,0,0,4,0
5943,7,0,0,4,0
5944,7,0,0,4,0
5945,7,0,0,4,0
5946,7,0,0,4,0
5947,7,0,0,4,0
5948,7,0,0,4,0
5949,7,0,0,4,0
5950,7,0,0,4,0
5951,7,0,0,4,0
5952,7,0,0,4,0
5953,7,0,0,4,0
5954,7,0,0,4,0
5955,7,0,0,4,0
5956,7,0,0,4,0
5957,7,0,0,4,0
5958,7,0,0,4,0
5959,7,0,0,4,0
5960,7,0,0,4,0
5961,7,0,0,4,0
5962,7,0,0,4,0
5963,7,0,0,4,0
5964,7,0,0,4,0
5965,7,0,0,4,0
5966,7,0,0,4,0
5967,7,0,0,4,0
5968,7,0,0,4,0
5969,7,0,0,4,0
5970,7,0,0,4,0
5971,7,0,0,4,0
5972,7,0,0,4,0
5973,7,0,0,4,0
5974,7,0,0,4,0
5975,7,0,0,4,0
5976,7,0,0,4,0
5977,7,0,0,4,0
5978,7,0,0,4,0
5979,7,0,0,4,0
5980,7,0,0,4,0
5981,7,0,0,4,0
5982,7,0,0,4,0
5983,7,0,0,4,0
5984,7,0,0,4,0
5985,7,0,0,4,0
5986,7,0,0,4,0
5987,7,0,0,4,0
5988,7,0,0,4,0
5989,7,0,0,4,0
5990,7,0,0,4,0
5991,7,0,0,4,0
5992,7,0,0,4,0
5993,7,0,0,4,0
5994,7,0,0,4,0
5995,7,0,0,4,0
5996,7,0,0,4,0
5997,7,0,0,4,0
5998,7,0,0,4,0
5999,7,0,0,4,0
6000,7,0,0,4,0
6001,7,0,0,4,0
6002,7,0,0,4,0
6003,7,0,0,4,0
6004,7,0,0,4,0
6005,7,0,0,4,0
6006,7,0,0,4,0
6007,7,0,0,4,0
6008,7,0,0,4,0
6009,7,0,0,4,0
6010,7,0,0,4,0
6011,7,0,0,4,0
6012,7,0,0,4,0
6013,7,0,0,4,0
6014,7,0,0,4,0
6015,7,0,0,4,0
6016,7,0,0,4,0
6017,7,0,0,4,0
6018,7,0,0,4,0
6019,7,0,0,4,0
6020,7,0,0,4,0
6021,7,0,0,4,0
6022,7,0,0,4,0
6023,7,0,0,4,0
6024,7,0,0,4,0
6025,7,0,0,4,0
6026,7,0,0,4,0
6027,7,0,0,4,0
6028,7,0,0,4,0
6029,7,0,0,4,0
6030,7,0,0,4,0
6031,7,0,0,4,0
6032,7,0,0,4,0
6033,7,0,0,4,0
6034,7,0,0,4,0
6035,7,0,0,4,0
6036,7,0,0,4,0
6037,7,0,0,4,0
6038,7,0,0,4,0
6039,7,0,0,4,0
6040,7,0,0,4,0
6041,7,0,0,4,0
6042,7,0,0,4,0
6043,7,0,0,4,0
6044,7,0,0,4,0
6045,7,0,0,4,0
6046,7,0,0,4,0
6047,7,0,0,4,0
6048,7,0,0,4,0
6049,7,0,0,4,0
6050,7,0,0,4,0
6051,7,0,0,4,0
6052,7,0,0,4,0
6053,7,0,0,4,0
6054,7,0,0,4,0
6055,7,0,0,4,0
6056,7,0,0,4,0
6057,7,0,0,4,0
6058,7,0,0,4,0
6059,7,0,0,4,0
6060,7,0,0,4,0
6061,7,0,0,4,0
6062,7,0,0,4,0
6063,7,0,0,4,0
6064,7,0,0,4,0
6065,7,0,0,4,0
6066,7,0,0,4,0
6067,7,0,0,4,0
6068,7,0,0,4,0
6069,7,0,0,4,0
6070,7,0,0,4,0
6071,7,0,0,4,0
6072,7,0,0,4,0
6073,7,0,0,4,0
6074,7,0,0,4,0
6075,7,0,0,4,0
6076,7,0,0,4,0
6077,7,0,0,4,0
6078,7,0,0,4,0
6079,7,0,0,4,0
6080,7,0,0,4,0
6081,7,0,0,4,0
6082,7,0,0,4,0
6083,7,0,0,4,0
6084,7,0,0,4,0
6085,7,0,0,4,0
6086,7,0,0,4,0
6087,7,0,0,4,0
6088,7,0,0,4,0
6089,7,0,0,4,0
6090,7,0,0,4,0
6091,7,0,0,4,0
6092,7,0,0,4,0
6093,7,0,0,4,0
6094,7,0,0,4,0
6095,7,0,0,4,0
6096,7,0,0,4,0
6097,7,0,0,4,0
6098,7,0,0,4,0
6099,7,0,0,4,0
6100,7,0,0,4,0
6101,7,0,0,4,0
6102,7,0,0,4,0
6103,7,0,0,4,0
6104,7,0,0,4,0
6105,7,0,0,4,0
6106,7,0,0,4,0
6107,7,0,0,4,0
6108,7,0,0,4,0
6109,7,0,0,4,0
6110,7,0,0,4,0
6111,7,0,0,4,0
6112,7,0,0,4,0
6113,7,0,0,4,0
6114,7,0,0,4,0
6115,7,0,0,4,0
6116,7,0,0,4,0
6117,7,0,0,4,0
6118,7,0,0,4,0
6119,7,0,0,4,0
6120,7,0,0,4,0
6121,7,0,0,4,0
6122,7,0,0,4,0
6123,7,0,0,4,0
6124,7,0,0,4,0
6125,7,0,0,4,0
6126,7,0,0,4,0
6127,7,0,0,4,0
6128,7,0,0,4,0
6129,7,0,0,4,0
6130,7,0,0,4,0
6131,7,0,0,4,0
6132,7,0,0,4,0
6133,7,0,0,4,0
6134,7,0,0,4,0
6135,7,0,0,4,0
6136,7,0,0,4,0
6137,7,0,0,4,0
6138,7,0,0,4,0
6139,7,0,0,4,0
6140,7,0,0,4,0
6141,7,0,0,4,0
6142,7,0,0,4,0
6143,7,0,0,4,0
6144,7,0,0,4,0
6145,7,0,0,4,0
6146,7,0,0,4,0
6147,7,0,0,4,0
6148,7,0,0,4,0
6149,7,0,0,4,0
6150,7,0,0,4,0
6151,7,0,0,4,0
6152,7,0,0,4,0
6153,7,0,0,4,0
6154,7,0,0,4,0
6155,7,0,0,4,0
6156,7,0,0,4,0
6157,7,0,0,4,0
6158,7,0,0,4,0
6159,7,0,0,4,0
6160,7,0,0,4,0
6161,7,0,0,4,0
6162,7,0,0,4,0
6163,7,0,0,4,0
6164,7,0,0,4,0
6165,7,0,0,4,0
6166,7,0,0,4,0
6167,7,0,0,4,0
6168,7,0,0,4,0
6169,7,0,0,4,0
6170,7,0,0,4,0
6171,7,0,0,4,0
6172,7,0,0,4,0
6173,7,0,0,4,0
6174,7,0,0,4,0
6175,7,0,0,4,0
6176,7,0,0,4,0
6177,7,0,0,4,0
6178,7,0,0,4,0
6179,7,0,0,4,0
6180,7,0,0,4,0
6181,7,0,0,4,0
6182,7,0,0,4,0
6183,7,0,0,4,0
6184,7,0,0,4,0
6185,7,0,0,4,0
6186,7,0,0,4,0
6187,7,0,0,4,0
6188,7,0,0,4,0
6189,7,0,0,4,0
6190,7,0,0,4,0
6191,7,0,0,4,0
6192,7,0,0,4,0
6193,7,0,0,4,0
6194,7,0,0,4,0
6195,7,0,0,4,0
6196,7,0,0,4,0
6197,7,0,0,4,0
6198,7,0,0,4,0
6199,7,0,0,4,0
6200,7,0,0,4,0
6201,7,0,0,4,0
6202,7,0,0,4,0
6203,7,0,0,4,0
6204,7,0,0,4,0
6205,7,0,0,4,0
6206,7,0,0,4,0
6207,7,0,0,4,0
6208,7,0,0,4,0
6209,7,0,0,4,0
6210,7,0,0,4,0
6211,7,0,0,4,0
6212,7,0,0,4,0
6213,7,0,0,4,0
6214,7,0,0,4,0
6215,7,0,0,4,0
6216,7,0,0,4,0
6217,7,0,0,4,0
6218,7,0,0,4,0
6219,7,0,0,4,0
6220,7,0,0,4,0
6221,7,0,0,4,0
6222,7,0,0,4,0
6223,7,0,0,4,0
6224,7,0,0,4,0
6225,7,0,0,4,0
6226,7,0,0,4,0
6227,7,0,0,4,0
6228,7,0,0,4,0
6229,7,0,0,4,0
6230,7,0,0,4,0
6231,7,0,0,4,0
6232,7,0,0,4,0
6233,7,0,0,4,0
6234,7,0,0,4,0
6235,7,0,0,5,0
6236,7,0,0,5,0
6237,7,0,0,5,0
6238,7,0,0,5,0
6239,7,0,0,5,0
6240,7,0,0,5,0
6241,7,0,0,5,0
6242,7,0,0,5,0
6243,7,0,0,5,0
6244,7,0,0,5,0
6245,7,0,0,5,0
6246,7,0,0,5,0
6247,7,0,0,5,0
6248,7,0,0,5,0
6249,7,0,0,5,0
6250,7,0,0,5,0
6251,7,0,0,5,0
6252,7,0,0,5,0
6253,7,0,0,5,0
6254,7,0,0,5,0
6255,7,0,0,5,0
6256,7,0,0,5,0
6257,7,0,0,5,0
6258,7,0,0,5,0
6259,7,0,0,5,0
6260,7,0,0,5,0
6261,7,0,0,5,0
6262,7,0,0,5,0
6263,7,0,0,5,0
6264,7,0,0,5,0
6265,7,0,0,5,0
6266,7,0,0,5,0
6267,7,0,0,5,0
6268,7,0,0,5,0
6269,7,0,0,5,0
6270,7,0,0,5,0
6271,7,0,0,5,0
6272,7,0,0,5,0
6273,7,0,0,5,0
6274,7,0,0,5,0
6275,7,0,0,5,0
6276,7,0,0,5,0
6277,7,0,0,5,0
6278,7,0,0,5,0
6279,7,0,0,5,0
6280,7,0,0,5,0
6281,7,0,0,5,0
6282,7,0,0,5,0
6283,7,0,0,5,0
6284,7,0,0,5,0
6285,7,0,0,5,0
6286,7,0,0,5,0
6287,7,0,0,5,0
6288,7,0,0,5,0
6289,7,0,0,5,0
6290,7,0,0,5,0
6291,7,0,0,5,0
6292,7,0,0,5,0
6293,7,0,0,5,0
6294,7,0,0,5,0
6295,7,0,0,5,0
6296,7,0,0,5,0
6297,7,0,0,5,0
6298,7,0,0,5,0
6299,7,0,0,5,0
6300,7,0,0,5,0
6301,7,0,0,5,0
6302,7,0,0,5,0
6303,7,0,0,5,0
6304,7,0,0,5,0
6305,7,0,0,5,0
6306,7,0,0,5,0
6307,7,0,0,5,0
6308,7,0,0,5,0
6309,7,0,0,5,0
6310,7,0,0,5,0
6311,7,0,0,5,0
6312,7,0,0,5,0
6313,7,0,0,5,0
6314,7,0,0,5,0
6315,7,0,0,5,0
6316,7,0,0,5,0
6317,7,0,0,5,0
6318,7,0,0,5,0
6319,7,0,0,5,0
6320,7,0,0,5,0
6321,7,0,0,5,0
6322,7,0,0,5,0
6323,7,0,0,5,0
6324,7,0,0,5,0
6325,7,0,0,5,0
6326,7,0,0,5,0
6327,7,0,0,5,0
6328,7,0,0,5,0
6329,7,0,0,5,0
6330,7,0,0,5,0
6331,7,0,0,5,0
6332,7,0,0,5,0
6333,7,0,0,5,0
6334,7,0,0,5,0
6335,7,0,0,5,0
6336,7,0,0,5,0
6337,7,0,0,5,0
6338,7,0,0,5,0
6339,7,0,0,5,0
6340,7,0,0,5,0
6341,7,0,0,5,0
6342,7,0,0,5,0
6343,7,0,0,5,0
6344,7,0,0,5,0
6345,7,0,0,5,0
6346,7,0,0,5,0
6347,7,0,0,5,0
6348,7,0,0,5,0
6349,7,0,0,5,0
6350,7,0,0,5,0
6351,7,0,0,5,0
6352,7,0,0,5,0
6353,7,0,0,5,0
6354,7,0,0,5,0
6355,7,0,0,5,0
6356,7,0,0,5,0
6357,7,0,0,5,0
6358,7,0,0,5,0
6359,7,0,0,5,0
6360,7,0,0,5,0
6361,7,0,0,5,0
6362,7,0,0,5,0
6363,7,0,0,5,0
6364,7,0,0,5,0
6365,7,0,0,5,0
6366,7,0,0,5,0
6367,7,0,0,5,0
6368,7,0,0,5,0
6369,7,0,0,5,0
6370,7,0,0,5,0
6371,7,0,0,5,0
6372,7,0,0,5,0
6373,7,0,0,5,0
6374,7,0,0,5,0
6375,7,0,0,5,0
6376,7,0,0,5,0
6377,7,0,0,5,0
6378,7,0,0,5,0
6379,7,0,0,5,0
6380,7,0,0,5,0
6381,7,0,0,5,0
6382,7,0,0,5,0
6383,7,0,0,5,0
6384,7,0,0,5,0
6385,7,0,0,5,0
6386,7,0,0,5,0
6387,7,0,0,5,0
6388,7,0,0,5,0
6389,7,0,0,5,0
6390,7,0,0,5,0
6391,7,0,0,5,0
6392,7,0,0,5,0
6393,7,0,0,5,0
6394,7,0,0,5,0
6395,7,0,0,5,0
6396,7,0,0,5,0
6397,7,0,0,5,0
6398,7,0,0,5,0
6399,7,0,0,5,0
6400,7,0,0,5,0
6401,7,0,0,5,0
6402,7,0,0,5,0
6403,7,0,0,5,0
6404,7,0,0,5,0
6405,7,0,0,5,0
6406,7,0,0,5,0
6407,7,0,0,5,0
6408,7,0,0,5,0
6409,7,0,0,5,0
6410,7,0,0,5,0
6411,7,0,0,5,0
6412,7,0,0,5,0
6413,7,0,0,5,0
6414,7,0,0,5,0
6415,7,0,0,5,0
6416,7,0,0,5,0
6417,7,0,0,5,0
6418,7,0,0,5,0
6419,7,0,0,5,0
6420,7,0,0,5,0
6421,7,0,0,5,0
6422,7,0,0,5,0
6423,7,0,0,5,0
6424,7,0,0,5,0
6425,7,0,0,5,0
6426,7,0,0,5,0
6427,7,0,0,5,0
6428,7,0,0,5,0
6429,7,0,0,5,0
6430,7,0,0,5,0
6431,7,0,0,5,0
6432,7,0,0,5,0
6433,7,0,0,5,0
6434,7,0,0,5,0
6435,7,0,0,5,0
6436,7,0,0,5,0
6437,7,0,0,5,0
6438,7,0,0,5,0
6439,7,0,0,5,0
6440,7,0,0,5,0
6441,7,0,0,5,0
6442,7,0,0,5,0
6443,7,0,0,5,0
6444,7,0,0,5,0
6445,7,0,0,5,0
6446,7,0,0,5,0
6447,7,0,0,5,0
6448,7,0,0,5,0
6449,7,0,0,5,0
6450,7,0,0,5,0
6451,7,0,0,5,0
6452,7,0,0,5,0
6453,7,0,0,5,0
6454,7,0,0,5,0
6455,7,0,0,5,0
6456,7,0,0,5,0
6457,7,0,0,5,0
6458,7,0,0,5,0
6459,7,0,0,5,0
6460,7,0,0,5,0
6461,7,0,0,5,0
6462,7,0,0,5,0
6463,7,0,0,5,0
6464,7,0,0,5,0
6465,7,0,0,5,0
6466,7,0,0,5,0
6467,7,0,0,5,0
6468,7,0,0,5,0
6469,7,0,0,5,0
6470,7,0,0,5,0
6471,7,0,0,5,0
6472,7,0,0,5,0
6473,7,0,0,5,0
6474,7,0,0,5,0
6475,7,0,0,5,0
6476,7,0,0,5,0
6477,7,0,0,5,0
6478,7,0,0,5,0
6479,7,0,0,5,0
6480,7,0,0,5,0
6481,7,0,0,5,0
6482,7,0,0,5,0
6483,7,0,0,5,0
6484,7,0,0,5,0
6485,7,0,0,5,0
6486,7,0,0,5,0
6487,7,0,0,5,0
6488,7,0,0,5,0
6489,7,0,0,5,0
6490,7,0,0,5,0
6491,7,0,0,5,0
6492,7,0,0,5,0
6493,7,0,0,5,0
6494,7,0,0,5,0
6495,7,0,0,5,0
6496,7,0,0,5,0
6497,7,0,0,5,0
6498,7,0,0,5,0
6499,7,0,0,5,0
6500,7,0,0,5,0
6501,7,0,0,5,0
6502,7,0,0,5,0
6503,7,0,0,5,0
6504,7,0,0,5,0
6505,7,0,0,5,0
6506,7,0,0,5,0
6507,7,0,0,5,0
6508,7,0,0,5,0
6509,7,0,0,5,0
6510,7,0,0,5,0
6511,7,0,0,5,0
6512,7,0,0,5,0
6513,7,0,0,5,0
6514,7,0,0,5,0
6515,7,0,0,5,0
6516,7,0,0,5,0
6517,7,0,0,5,0
6518,7,0,0,5,0
6519,7,0,0,5,0
6520,7,0,0,5,0
6521,7,0,0,5,0
6522,7,0,0,5,0
6523,7,0,0,5,0
6524,7,0,0,5,0
6525,7,0,0,5,0
6526,7,0,0,5,0
6527,7,0,0,5,0
6528,7,0,0,5,0
6529,7,0,0,5,0
6530,7,0,0,5,0
6531,7,0,0,5,0
6532,7,0,0,5,0
6533,7,0,0,5,0
6534,7,0,0,5,0
6535,7,0,0,5,0
6536,7,0,0,5,0
6537,7,0,0,5,0
6538,7,0,0,5,0
6539,7,0,0,5,0
6540,7,0,0,5,0
6541,7,0,0,5,0
6542,7,0,0,5,0
6543,7,0,0,5,0
6544,7,0,0,5,0
6545,7,0,0,5,0
6546,7,0,0,5,0
6547,7,0,0,5,0
6548,7,0,0,5,0
6549,7,0,0,5,0
6550,7,0,0,5,0
6551,7,0,0,5,0
6552,7,0,0,5,0
6553,7,0,0,5,0
6554,7,0,0,5,0
6555,7,0,0,5,0
6556,7,0,0,5,0
6557,7,0,0,5,0
6558,7,0,0,5,0
6559,7,0,0,5,0
6560,7,0,0,5,0
6561,7,0,0,5,0
6562,7,0,0,5,0
6563,7,0,0,5,0
6564,7,0,0,5,0
6565,7,0,0,5,0
6566,7,0,0,5,0
6567,7,0,0,5,0
6568,7,0,0,5,0
6569,7,0,0,5,0
6570,7,0,0,5,0
6571,7,0,0,5,0
6572,7,0,0,5,0
